rating,review,displayName,isVerified,isSuperReviewer,hasSpoilers,hasProfanity,score,timeFromCreation,user.displayName,user.accountLink,user.realm,user.userId,displayImageUrl,title
4.0,A pretty solid sci-fi film with Matt Damon doing a great job and it having nice visuals and a smooth story.,Sterlin R,False,False,False,False,4.0,"Dec 17, 2020",Sterlin R,/user/id/955626436,RT,955626436,,The Martian
5.0,This movie is great! Matt Damon is amazing once again. The whole cast is so good. Ridley Scott proves himself as one of the best once again. And its not too depressing of a film. I wouldn't label it a comedy but it is lighthearted. Its not to serious. It fits well.,Josh S,False,False,False,False,5.0,"Dec 10, 2020",Josh S,/user/id/977658696,RT,977658696,,The Martian
5.0,One of the best science fiction films in the last 10 years and even managed to top the book,Oliver L,False,False,False,False,5.0,"Dec 08, 2020",Oliver L,/user/id/978923934,RT,978923934,https://graph.facebook.com/v3.3/415189129617824/picture,The Martian
4.0,THE MARTIAN by Ridley Scott 8.25,Guilherme  C,False,False,False,False,4.0,"Dec 08, 2020",Guilherme  C,/user/id/978585768,RT,978585768,,The Martian
4.0,"Similar to Ridley Scott's previous works like Alien and Blade Runner, the pacing is slow, but the story and acting from Damon more than make up for it. One of the best book adaptions to date.",Brian B,False,False,False,False,4.0,"Dec 04, 2020",Brian B,/user/id/975210269,RT,975210269,https://graph.facebook.com/v3.3/159487954484482/picture,The Martian
5.0,"This film is a perfect example of the kind of content that can be enjoyed without being an expert in its genre. For instance, I'm the type of person who knows very little to nothing about space explorations & missions, and going into it, thought it wasn't going to be the kind of movie for me. After watching it, I realized how wrong I was, by being so great for so many different reasons. First of all, the film is setup in a perfect & comprehensive way, with NASA astronauts on Mars, the main character getting left behind, all made for a perfect setup to the film and also gave the audience a good reason to care about the main character. All that combined with great special effects, acting and plot you will have a blast watching this near perfect 9.5/10 film!",Maverick M,False,False,False,False,5.0,"Nov 16, 2020",Maverick M,/user/id/978870227,RT,978870227,,The Martian
5.0,"Just a solid masterpiece. It remains largely true to the book, and fails to deliver in no way at all. It is certainly a must see, as well as a must read.",Greg M,False,False,False,False,5.0,"Oct 29, 2020",Greg M,/user/id/977938066,RT,977938066,,The Martian
4.0,What I learned from this movie:  Always trust that the Chinese have a super secret project that can save you.,Jamal S,False,False,False,False,4.0,"Oct 11, 2020",Jamal S,/user/id/978873775,RT,978873775,https://graph.facebook.com/v3.3/162821462165395/picture,The Martian
3.0,"I was expecting more from this movie. It was directed by the famous Ridley Scott but he was not able to give what we were expecting. It's so frustrating when so many people like and praise a movie that really doesn't deserve it.

There are so many non-sensical depictions of the physics of space travel. The script seems written more by market researchers than a screenwriter. The pacing is not good. Film slows down at many points and is unnessarily stretched. It could have been shorter, it didn't deserve 2hr 30min runtime. Matt Demon's performance and special effects were good. Only, these two things were good in the whole movie.

Overall, I am not saying that it is a bad movie but it had a lot of potential and could have been made better.",Akshat M,False,False,False,False,3.0,"Oct 01, 2020",Akshat M,/user/id/977297461,RT,977297461,https://graph.facebook.com/v3.3/464179980662845/picture,The Martian
4.0,"The Martian é um dos melhores entretenimentos do gênero.

Tem um elenco maravilhoso, com o Matt Damon entregando uma ótima performance. Um roteiro muito bem escrito, com propostas inteligentes e que convencem, sem parecer muito forçado ou até mesmo viajado, o que é um ponto muito positivo pois acompanhar alguém inteligente é muito satisfatório. É claro que o filme abusa um pouco de arquétipos, principalmente no personagem do Donald Glover, que eu acredito estar lá só por conta da visibilidade, mas qualquer forma, o ritmo é fenomenal, propondo diversas cenas cômicas, de descobrimento e até mesmo tensas, o que me fez deixar de ser um pouco chato dessa vez.

A atmosfera de marte é muito boa. Poderia ser mais imersiva, quanto ao calor e vazio, mas talvez fugisse um pouco da proposta, que é nos divertir, e nisso ele funciona muito bem - eu, pelo menos, dei muita risada. Enfim, a fotografia se aproveita bastante do tom quente no deserto e com uma paleta de cores mais clean na ""base"" ou na nave, o que dá um ótimo contraste entre condições. Alguns planos abertos são verdadeiras pinturas e o HDR acrescenta muito nessa obra. A OST está presente em diversos momentos e dá o peso que o momento precisa. A soundtrack, de acordo com meu gosto musical, não poderia ser melhor, com musicas clássicas que simplesmente nos animam só de escutá-las.

The Martian é divertido, inteligente, conta com um ótimo elenco, e mesmo forçando a barra em um estereotipo ou outro, funciona muito bem como um todo.

Audio: English, with Portuguese subtitles. Q60T 50' TV Speakers [Dolby 7.1]
Quality: 4K HDR [Bluray]",Alef  M,False,False,False,False,4.0,"Sep 26, 2020",Alef  M,/user/id/978580560,RT,978580560,,The Martian
4.0,"(SPOILER ALERT!!)

Summary: 
The movie follows Astronaut Mark Watney's journey of surviving from a catastrophic event of being stranded on Mars. Everything started from an emergency mission abort due to a deadly Martian dust storm. During the abortion, Watney gets hit by a runaway debris antenna and his signal is lost. The other crewmates left him on Mars, thinking that the debris had killed him.
 Miraculously, Watney survived. However, he is left alone with no communication and only some resources. Watney, being the botany specialist of the crew, utilizes his skills to grow potatoes on Mars to survive until the next Mars mission. Meanwhile, NASA discovers that Watney is still alive. Through hard work, NASA and Watney restore communication with each other using the decommissioned Pathfinder probe. NASA also comes up with a plan to send resources to Watney. Just as things are turning to the bright side, however, Watney's farm and habitat module explode. Watney will starve. Therefore, NASA is on a tight schedule to send food to Watney and skips some safety tests. As a result, the only payload rocket that NASA can get it to Mars in time crashes. Fortunately, the Chinese space agency offers their only rocket available to save Watney. NASA goes through internal conflicts on how to use their last chance. They decide to go for the plan with a higher chance of succeeding but risks Watney and his five crewmembers' lives. The crew, without hesitation, goes back to Mars to save Watney. They go through the remaining obstacles. Watney gets saved.

Analysis: 
The first thing we see is Mars. A manned space program is taking place. Mars is a hostile environment. By showing that us humans made it to Mars, it implies the possibilities of mankind. The movie tries to express the struggle of mankind in front of nature. Then it escalates to deliver a message that the possibilities of mankind are way larger than we think.
The process of surviving on Mars involves many aspects of mankind. It involves knowledge. With Watney's knowledge of Chemistry, he was able to create water out of rocket fuel. With his knowledge of history, he was able to recall the decommissioned Pathfinder probe to use it to restore communication with Earth. With his botany skills, he saved himself from starving. 
Surviving on Mars involves discipline as well. Watney could not have returned alive without working hard. We can see his constant struggle to resist the hostile environment of Mars. To quote Mark Watney himself from the original novel the movie is based on, he said, ""Mars keeps trying to kill me."" He is aware that Mars was very hostile and keeps himself striving to stay alive.
The most important thing is that it involves hope. If Watney had drowned in despair, he would have died even before any hostility of the Martian environment could reach him. If there was no hope, Watney's crewmates would have hesitated to go back to Mars to save him. It was hope that motivated Watney to travel a long distance to his window of escape.

Critique/Recommendation: 
Towards the climax, Watney makes a hole in his spacesuit to maneuver himself to the crew. While this is a compelling scene, it does not make much sense. It does serve as a good plot device. However, some fans would have figured that the laws of physics will frown on this scene. A hole in the suit means catastrophe. While it is well sugarcoated in the movie, it is impossible to control the force of the explosive depressurization with your bare arm. Also, the oxygen in your body would be drained rapidly, and your blood will literally boil and freeze at the same time due to a drastic difference in terms of pressure. I admit that the movie was able to give a strong climax by sacrificing this accuracy, but I think that scientific accuracy is also a major factor to consider when making a hard-sci-fi movie like this.
Informative stuff aside, I would like to compliment the film directors on how the urgency was depicted in the intro scene. In the start of the movie, a fatal Martian dust storm forces the crew to abort their mission. All crewmates evacuate to perform an emergency launch. However, Watney is hit by debris on his way to the evacuation vehicle. Every factor of this scene gives a boost to maximize the anxiousness of whether who will survive and who will die. The low visibility, the tone of the actors, and even the sound effect of a deadly Martian dust storm. Especially when the evacuation vehicle was about to tip and crash, it gave me the chills.
While the movie tells us about a man's desperate struggle to survive, it sprinkles some humor to prevent exhaustion. For example, when Watney literally digs up a nuclear battery of plutonium to solve his heating problem, he goes like, ""Ha, I don't care. Look, the point is that I am not cold anymore."" The background music, ""Hot Stuff"" by Donna Summer also gives a laugh, since plutonium, a radioactive isotope that unleashes heat, is literally the ""hot stuff"".
My personal opinion is that the movie is unique because there has not been a decent Mars movie for quite a long time. I like the movie especially because it resembles the Apollo 13 incident, where all humanity becomes one in praying for the safe return of a soul endangered in space. I would also personally recommend reading the original novel as well because it doubles the joy. considering all these factors, I think that this is a well-made movie and therefore my final rating is 4.0 stars.",Taewoo K,False,False,False,False,4.0,"Sep 25, 2020",Taewoo K,/user/id/978862583,RT,978862583,,The Martian
